candidate_name,accepted,proposer,round,quality_total,composite_risk_score,risk_band,margin_to_review,margin_to_reject,nearest_match,pronounceability,syllables,failure_codes,warning_codes,refined_from,lineage,q_distinctiveness,q_novelty,q_pronounceability,q_seam,q_morpheme_hygiene,q_shape,q_typicality,sweep_target,target_type,target_stem,difficulty,in_shortlist,q_stem_avoidance,q_memorability
fadtinib,False,ngram_guided+refined,2,66.87,67.28,moderate,-12.28,2.72,jadinii,0.6227,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,fortinib,fortinib -> fodtinib -> fadtinib,0.0,1.0,1.0,1.0,1.0,0.787,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
fidtinib,False,ngram_guided+refined,2,66.94,63.82,moderate,-8.82,6.18,fisetin,0.6282,3,TRADEMARK_HIT,SIMILARITY_MODERATE,fortinib,fortinib -> fodtinib -> fadtinib -> fidtinib,0.0,1.0,1.0,1.0,1.0,0.787,0.01,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
tgatinib,False,ngram_guided+refined,2,64.09,67.12,moderate,-12.12,2.88,platinic,0.5372,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE|ILLEGAL_ONSET_CLUSTER,thatinib,thatinib -> tgatinib,0.0,1.0,0.801,1.0,1.0,0.787,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
tjatinib,False,ngram_guided+refined,2,64.09,70.66,high,-15.66,-0.66,jadinii,0.5398,3,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,ILLEGAL_ONSET_CLUSTER,thatinib,thatinib -> tgatinib -> tjatinib,0.0,1.0,0.801,1.0,1.0,0.787,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
zjatinib,False,ngram_guided+refined,2,64.09,70.92,high,-15.92,-0.92,jadinii,0.5395,3,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,ILLEGAL_ONSET_CLUSTER,thatinib,thatinib -> tgatinib -> tjatinib -> zjatinib,0.0,1.0,0.801,1.0,1.0,0.787,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
polatinib,False,grammar+refined,2,64.12,78.63,high,-23.63,-8.63,platinic,0.9377,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,pilatinib,pilatinib -> polatinib,0.0,0.6,1.0,1.0,1.0,0.983,0.471,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
polotinib,False,grammar+refined,2,61.51,69.89,moderate,-14.89,0.11,polocaine,0.9013,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,pilatinib,pilatinib -> polatinib -> polotinib,0.0,0.6,1.0,1.0,1.0,0.983,0.097,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
pulotinib,False,grammar+refined,2,68.83,67.84,moderate,-12.84,2.16,platinic,0.8257,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,pilatinib,pilatinib -> polatinib -> polotinib -> pulotinib,0.0,1.0,1.0,1.0,1.0,0.983,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
sucitinib,False,grammar+refined,2,61.04,73.0,high,-18.0,-3.0,asciminib,0.8949,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,sucotinib,sucotinib -> sucitinib,0.0,0.6,1.0,1.0,1.0,0.983,0.03,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
suwitinib,False,grammar+refined,2,68.83,65.42,moderate,-10.42,4.58,sunitinib,0.6456,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,sucotinib,sucotinib -> sucitinib -> suwitinib,0.0,1.0,1.0,1.0,1.0,0.983,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
sewitinib,False,grammar+refined,2,68.83,67.85,moderate,-12.85,2.15,asciminib,0.7384,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,sucotinib,sucotinib -> sucitinib -> suwitinib -> sewitinib,0.0,1.0,1.0,1.0,1.0,0.983,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
otutinib,False,grammar,3,68.13,65.69,moderate,-10.69,4.31,rutinic,0.6452,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,otutinib,0.0,1.0,1.0,1.0,1.0,0.912,0.001,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
lemetinib,False,grammar,3,60.87,72.23,high,-17.23,-2.23,emetine,0.8648,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,lemetinib,0.0,0.6,1.0,1.0,1.0,0.983,0.006,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
mamotinib,False,grammar,3,68.88,68.85,moderate,-13.85,1.15,famotidine,0.7253,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,mamotinib,0.0,1.0,1.0,1.0,1.0,0.983,0.007,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
setivitinib,True,grammar,3,62.23,64.55,moderate,-9.55,5.45,cetirizine,0.7794,5,,SIMILARITY_MODERATE,,setivitinib,0.0,0.733,1.0,1.0,1.0,0.821,0.05,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
pagfetinib,True,grammar,3,68.98,63.89,moderate,-8.89,6.11,vandetanib,0.6309,4,,SIMILARITY_MODERATE,,pagfetinib,0.0,1.0,1.0,1.0,1.0,0.998,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,True,,
poliretinib,True,grammar,3,62.24,66.74,moderate,-11.74,3.26,polixetonium,0.8104,5,,SIMILARITY_MODERATE,,poliretinib,0.0,0.733,1.0,1.0,1.0,0.821,0.051,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
ipitinib,False,grammar,3,68.12,61.79,moderate,-6.79,8.21,iopidine,0.7521,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,ipitinib,0.0,1.0,1.0,1.0,1.0,0.912,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
fesodetinib,True,grammar,3,61.89,64.98,moderate,-9.98,5.02,felodipine,0.6898,5,,SIMILARITY_MODERATE,,fesodetinib,0.0,0.733,1.0,1.0,1.0,0.821,0.001,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
mampatinib,False,grammar,3,62.58,69.05,moderate,-14.05,0.95,mambaking,0.7228,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,mampatinib,0.0,0.68,1.0,1.0,1.0,0.998,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
ecetinib,False,grammar,3,68.12,71.48,high,-16.48,-1.48,ezetimibe,0.802,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,ecetinib,0.0,1.0,1.0,1.0,1.0,0.912,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
levatinib,False,grammar,3,66.31,73.92,high,-18.92,-3.92,lenvatinib,0.8335,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,levatinib,0.0,0.6,1.0,1.0,1.0,0.983,0.783,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
vocotinib,False,grammar,3,68.83,70.04,high,-15.04,-0.04,nicotinic,0.7715,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,vocotinib,0.0,1.0,1.0,1.0,1.0,0.983,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
casatatinib,False,grammar,3,61.96,66.1,moderate,-11.1,3.9,azatadine,0.8071,5,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,casatatinib,0.0,0.733,1.0,1.0,1.0,0.821,0.012,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
bruoxitinib,False,grammar,3,65.75,64.65,moderate,-9.65,5.35,fluoxetine,0.6402,5,INTRA_STEM_TOO_CLOSE,SIMILARITY_MODERATE,,bruoxitinib,0.0,1.0,0.894,1.0,1.0,0.821,0.003,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
ipotinib,False,grammar,3,68.12,70.41,high,-15.41,-0.41,aprotinin,0.7323,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,ipotinib,0.0,1.0,1.0,1.0,1.0,0.912,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
buntretinib,False,grammar,3,60.0,66.15,moderate,-11.15,3.85,entrectinib,0.7015,4,INTRA_STEM_TOO_CLOSE,SIMILARITY_MODERATE,,buntretinib,0.0,0.733,0.768,1.0,1.0,0.952,0.009,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
menzotinib,True,grammar,3,62.66,67.53,moderate,-12.53,2.47,benzocaine,0.9069,4,,SIMILARITY_MODERATE,,menzotinib,0.0,0.68,1.0,1.0,1.0,0.998,0.012,tyrosine kinase inhibitor,generic,-tinib,saturated,True,,
odrorlatinib,False,grammar,3,59.93,64.18,moderate,-9.18,5.82,lorlatinib,0.6441,5,INTRA_STEM_TOO_CLOSE,SIMILARITY_MODERATE,,odrorlatinib,0.0,0.771,0.869,1.0,1.0,0.731,0.003,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
enetinib,False,grammar,3,68.14,72.2,high,-17.2,-2.2,emetine,0.7798,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,enetinib,0.0,1.0,1.0,1.0,1.0,0.912,0.003,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
lolmitinib,True,grammar,3,62.65,65.74,moderate,-10.74,4.26,tolmetin,0.7144,4,,SIMILARITY_MODERATE,,lolmitinib,0.0,0.68,1.0,1.0,1.0,0.998,0.011,tyrosine kinase inhibitor,generic,-tinib,saturated,True,,
bornitinib,False,grammar,3,62.66,69.52,moderate,-14.52,0.48,carnitine,0.8727,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,bornitinib,0.0,0.68,1.0,1.0,1.0,0.998,0.012,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
covegitinib,False,grammar,3,61.88,60.12,moderate,-5.12,9.88,doxecitine,0.7334,5,TRADEMARK_HIT,SIMILARITY_MODERATE,,covegitinib,0.0,0.733,1.0,1.0,1.0,0.821,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
nantetinib,False,grammar,3,62.6,75.09,high,-20.09,-5.09,vandetanib,0.7981,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,nantetinib,0.0,0.68,1.0,1.0,1.0,0.998,0.003,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
odalfitinib,False,grammar,3,61.88,66.07,moderate,-11.07,3.93,calcitonin,0.667,5,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,odalfitinib,0.0,0.733,1.0,1.0,1.0,0.821,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
ipivekitinib,True,ngram_guided,3,52.79,63.08,moderate,-8.08,6.92,pivekimab,0.7057,6,,SIMILARITY_MODERATE,,ipivekitinib,0.0,0.357,1.0,1.0,1.0,0.513,0.217,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
phetinib,False,ngram_guided,3,73.81,65.84,moderate,-10.84,4.16,petunia,0.8667,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,phetinib,0.0,1.0,1.0,1.0,1.0,0.787,0.991,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
zoltinib,False,ngram_guided,3,71.89,67.47,moderate,-12.47,2.53,fortinia,0.7262,3,TRADEMARK_HIT,SIMILARITY_MODERATE,,zoltinib,0.0,1.0,1.0,1.0,1.0,0.787,0.717,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
pembratinib,False,ngram_guided,3,62.48,68.25,moderate,-13.25,1.75,umbralisib,0.8397,4,INTRA_STEM_TOO_CLOSE,SIMILARITY_MODERATE,,pembratinib,0.0,0.517,0.768,1.0,1.0,0.952,0.983,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
cartinib,False,ngram_guided,3,68.51,75.43,high,-20.43,-5.43,martini,0.9551,3,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,cartinib,0.0,1.0,1.0,1.0,1.0,0.787,0.234,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
dursultotinib,True,ngram_guided,3,54.8,62.19,moderate,-7.19,7.81,fursultiamin,0.7276,5,,SIMILARITY_MODERATE,,dursultotinib,0.0,0.4,0.975,1.0,1.0,0.624,0.272,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
ovemotinib,False,ngram_guided,3,57.09,71.72,high,-16.72,-1.72,ovemotide,0.6969,5,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE,,,ovemotinib,0.0,0.45,1.0,1.0,1.0,0.867,0.061,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
tucatinib,False,ngram_guided,3,61.72,100.0,high,-45.0,-30.0,tucatinib,0.7089,4,EXACT_NAME_COLLISION|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,tucatinib,0.0,0.6,1.0,1.0,1.0,0.983,0.127,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
ambenzqutinib,True,ngram_guided,3,51.74,66.39,moderate,-11.39,3.61,benzquercin,0.4959,4,,SIMILARITY_MODERATE,,ambenzqutinib,0.0,0.4,0.655,1.0,1.0,0.755,0.287,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
dolihexytinib,True,ngram_guided,3,50.47,63.21,moderate,-8.21,6.79,polihexanide,0.709,6,,SIMILARITY_MODERATE,,dolihexytinib,0.0,0.4,0.889,1.0,1.0,0.406,0.138,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
isotinib,False,ngram_guided,3,73.09,67.15,moderate,-12.15,2.85,isoptin,0.902,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,isotinib,0.0,1.0,1.0,1.0,1.0,0.912,0.71,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
brivitinib,False,ngram_guided,3,62.36,70.18,high,-15.18,-0.18,brivudine,0.7664,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE,,,brivitinib,0.0,0.45,0.879,1.0,1.0,0.998,0.867,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
treltinib,False,ngram_guided,3,63.89,68.38,moderate,-13.38,1.62,tretin,0.8511,3,TRADEMARK_HIT,SIMILARITY_MODERATE,,treltinib,0.0,0.6,0.829,1.0,1.0,0.858,0.958,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
irbetinib,False,ngram_guided,3,61.01,62.38,moderate,-7.38,7.62,betainum,0.6693,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,irbetinib,0.0,0.6,1.0,1.0,1.0,0.983,0.027,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
irbekatinib,True,ngram_guided,3,58.86,68.24,moderate,-13.24,1.76,arbekacin,0.6287,5,,SIMILARITY_MODERATE,,irbekatinib,0.0,0.517,1.0,1.0,1.0,0.821,0.188,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
tocoditinib,False,ngram_guided,3,61.59,66.52,moderate,-11.52,3.48,cocodimonium,0.7857,5,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,tocoditinib,0.0,0.517,1.0,1.0,1.0,0.821,0.578,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
mezlotinib,False,ngram_guided,3,64.09,69.94,moderate,-14.94,0.06,mezlocillin,0.8043,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,mezlotinib,0.0,0.45,1.0,1.0,1.0,0.998,0.873,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
tartinib,False,ngram_guided,3,71.05,77.65,high,-22.65,-7.65,martini,0.8494,3,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,tartinib,0.0,1.0,1.0,1.0,1.0,0.787,0.597,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
autotinib,False,ngram_guided,3,64.91,69.95,moderate,-14.95,0.05,aprotinin,0.6876,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,autotinib,0.0,0.6,1.0,1.0,1.0,0.983,0.583,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
emtutinib,False,ngram_guided,3,63.6,59.26,moderate,-4.26,10.74,hemagglutinin,0.6603,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,emtutinib,0.0,0.6,1.0,1.0,1.0,0.983,0.397,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
spetinib,False,ngram_guided,3,65.51,67.48,moderate,-12.48,2.52,petunia,0.811,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,spetinib,0.0,1.0,0.854,1.0,1.0,0.787,0.097,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
taletinib,False,ngram_guided,3,64.79,66.16,moderate,-11.16,3.84,platinic,0.8082,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,taletinib,0.0,0.6,1.0,1.0,1.0,0.983,0.567,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
sofpirotinib,False,ngram_guided,3,55.01,74.19,high,-19.19,-4.19,sofpironium,0.7344,5,SIMILARITY_TOO_HIGH,,,sofpirotinib,0.0,0.15,1.0,1.0,1.0,0.731,0.814,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
dultinib,False,ngram_guided,3,69.12,64.36,moderate,-9.36,5.64,veltin,0.8132,3,TRADEMARK_HIT,SIMILARITY_MODERATE,,dultinib,0.0,1.0,1.0,1.0,1.0,0.787,0.321,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
pjetinib,True,ngram_guided+refined,3,64.09,66.64,moderate,-11.64,3.36,platinic,0.5342,3,,SIMILARITY_MODERATE|ILLEGAL_ONSET_CLUSTER,phetinib,phetinib -> pjetinib,0.0,1.0,0.801,1.0,1.0,0.787,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,True,,
igotinib,False,ngram_guided+refined,3,68.12,71.56,high,-16.56,-1.56,nicotinic,0.7028,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,isotinib,isotinib -> igotinib,0.0,1.0,1.0,1.0,1.0,0.912,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
egotinib,False,ngram_guided+refined,3,68.12,64.63,moderate,-9.63,5.37,nicotinic,0.7034,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,isotinib,isotinib -> igotinib -> egotinib,0.0,1.0,1.0,1.0,1.0,0.912,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
ejotinib,False,ngram_guided+refined,3,68.12,63.41,moderate,-8.41,6.59,vedotin,0.6065,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,isotinib,isotinib -> igotinib -> egotinib -> ejotinib,0.0,1.0,1.0,1.0,1.0,0.912,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
zeltinib,False,ngram_guided+refined,3,66.87,74.26,high,-19.26,-4.26,veltin,0.7153,3,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,zoltinib,zoltinib -> zeltinib,0.0,1.0,1.0,1.0,1.0,0.787,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
tactinib,False,ngram_guided+refined,3,66.9,77.03,high,-22.03,-7.03,tactinal,0.8591,3,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,tartinib,tartinib -> tactinib,0.0,1.0,1.0,1.0,1.0,0.787,0.003,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
taktinib,False,ngram_guided+refined,3,66.87,70.33,high,-15.33,-0.33,tactinal,0.6084,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,tartinib,tartinib -> tactinib -> taktinib,0.0,1.0,1.0,1.0,1.0,0.787,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
tektinib,False,ngram_guided+refined,3,66.87,67.05,moderate,-12.05,2.95,pectin,0.6095,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,tartinib,tartinib -> tactinib -> taktinib -> tektinib,0.0,1.0,1.0,1.0,1.0,0.787,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
doltinib,False,ngram_guided+refined,3,66.94,65.7,moderate,-10.7,4.3,boldine,0.7405,3,TRADEMARK_HIT,SIMILARITY_MODERATE,dultinib,dultinib -> doltinib,0.0,1.0,1.0,1.0,1.0,0.787,0.01,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
diltinib,False,ngram_guided+refined,3,69.53,65.54,moderate,-10.54,4.46,nilotinib,0.8072,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,dultinib,dultinib -> doltinib -> diltinib,0.0,1.0,1.0,1.0,1.0,0.787,0.38,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
deltinib,False,ngram_guided+refined,3,69.25,72.04,high,-17.04,-2.04,delphinium,0.782,3,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,dultinib,dultinib -> doltinib -> diltinib -> deltinib,0.0,1.0,1.0,1.0,1.0,0.787,0.339,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
matotinib,False,grammar+refined,3,61.01,66.82,moderate,-11.82,3.18,aprotinin,0.7992,4,TRADEMARK_HIT,SIMILARITY_MODERATE,mamotinib,mamotinib -> matotinib,0.0,0.6,1.0,1.0,1.0,0.983,0.026,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
metotinib,False,grammar+refined,3,63.31,68.18,moderate,-13.18,1.82,nicotinic,0.9002,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,mamotinib,mamotinib -> matotinib -> metotinib,0.0,0.6,1.0,1.0,1.0,0.983,0.355,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
mecotinib,False,grammar+refined,3,60.95,76.21,high,-21.21,-6.21,nicotinic,0.8184,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE,,mamotinib,mamotinib -> matotinib -> metotinib -> mecotinib,0.0,0.6,1.0,1.0,1.0,0.983,0.018,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
pocotinib,False,grammar+refined,3,60.83,69.62,moderate,-14.62,0.38,nicotinic,0.8296,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,vocotinib,vocotinib -> pocotinib,0.0,0.6,1.0,1.0,1.0,0.983,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
popotinib,False,grammar+refined,3,68.83,66.5,moderate,-11.5,3.5,tepotinib,0.7857,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,vocotinib,vocotinib -> pocotinib -> popotinib,0.0,1.0,1.0,1.0,1.0,0.983,0.001,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
pupotinib,False,grammar+refined,3,68.83,64.91,moderate,-9.91,5.09,aprotinin,0.6224,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,vocotinib,vocotinib -> pocotinib -> popotinib -> pupotinib,0.0,1.0,1.0,1.0,1.0,0.983,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
cawtinib,False,ngram_guided+refined,3,66.87,64.07,moderate,-9.07,5.93,canineaid,0.6195,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,cartinib,cartinib -> cawtinib,0.0,1.0,1.0,1.0,1.0,0.787,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
cewtinib,False,ngram_guided+refined,3,66.87,61.13,moderate,-6.13,8.87,certified,0.6036,3,TRADEMARK_HIT,SIMILARITY_MODERATE,cartinib,cartinib -> cawtinib -> cewtinib,0.0,1.0,1.0,1.0,1.0,0.787,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
cowtinib,True,ngram_guided+refined,3,66.87,69.55,moderate,-14.55,0.45,coccinia,0.6114,3,,SIMILARITY_MODERATE,cartinib,cartinib -> cawtinib -> cewtinib -> cowtinib,0.0,1.0,1.0,1.0,1.0,0.787,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,True,,
maxomab,False,grammar,1,65.86,74.71,high,-19.71,-4.71,maxima,0.7506,3,SIMILARITY_TOO_HIGH,,,maxomab,0.0,1.0,1.0,1.0,1.0,0.685,0.001,monoclonal antibody,generic,-mab,saturated,False,,
murofumab,False,grammar,1,61.8,76.17,high,-21.17,-6.17,burosumab,0.7684,4,SIMILARITY_TOO_HIGH,,,murofumab,0.0,0.733,0.879,1.0,1.0,0.983,0.0,monoclonal antibody,generic,-mab,saturated,False,,
purzeprumab,True,grammar,1,63.12,59.15,moderate,-4.15,10.85,tezepelumab,0.7512,4,,SIMILARITY_MODERATE,,purzeprumab,0.0,0.8,0.9,1.0,1.0,0.952,0.0,monoclonal antibody,generic,-mab,saturated,False,,
ebomab,True,grammar,1,64.81,63.43,moderate,-8.43,6.57,bomb,0.6498,3,,SIMILARITY_MODERATE,,ebomab,0.0,1.0,1.0,1.0,1.0,0.581,0.0,monoclonal antibody,generic,-mab,saturated,True,,
cyxonomab,True,grammar,1,67.28,64.46,moderate,-9.46,5.54,cyrtonema,0.6146,4,,SIMILARITY_MODERATE,,cyxonomab,0.0,1.0,0.889,1.0,1.0,0.983,0.001,monoclonal antibody,generic,-mab,saturated,True,,
mulomab,True,grammar,1,57.94,64.78,moderate,-9.78,5.22,muromonab,0.8327,3,,SIMILARITY_MODERATE,,mulomab,0.0,0.6,1.0,1.0,1.0,0.685,0.013,monoclonal antibody,generic,-mab,saturated,False,,
metuvomab,True,grammar,1,63.55,61.81,moderate,-6.81,8.19,betulonate,0.7606,4,,SIMILARITY_MODERATE,,metuvomab,0.0,0.733,1.0,1.0,1.0,0.983,0.007,monoclonal antibody,generic,-mab,saturated,False,,
basamemab,True,grammar,1,63.49,63.67,moderate,-8.67,6.33,balsamum,0.6758,4,,SIMILARITY_MODERATE,,basamemab,0.0,0.733,1.0,1.0,1.0,0.983,0.0,monoclonal antibody,generic,-mab,saturated,False,,
coneclemab,True,grammar,1,62.71,60.05,moderate,-5.05,9.95,conexxence,0.7776,4,,SIMILARITY_MODERATE,,coneclemab,0.0,0.771,0.879,1.0,1.0,0.998,0.0,monoclonal antibody,generic,-mab,saturated,False,,
glasamab,True,grammar,1,59.06,63.15,moderate,-8.15,6.85,clavamox,0.7511,3,,SIMILARITY_MODERATE,,glasamab,0.0,0.68,0.854,1.0,1.0,0.787,0.09,monoclonal antibody,generic,-mab,saturated,False,,
axaamab,True,grammar,1,67.1,58.58,moderate,-3.58,11.42,adamas,0.6018,4,,SIMILARITY_MODERATE,,axaamab,0.0,1.0,1.0,1.0,1.0,0.81,0.0,monoclonal antibody,generic,-mab,saturated,True,,
